"id","time_validity","large_duration","date_event_start","date_event_end","summary","detected_condition","state","image","data","nro_report","createdAt","updatedAt","event_type_id","detected_condition_red"
105805,,0,"2024-03-09 10:04:24",,"14 km al O de La Capilla, General Sanchez Cerro - Moquegua",Sismo,,,"{""numeroReporte"":148,""fechaHoraLocal"":""2024-03-09T10:04:24.000Z"",""magnitud"":""3.6"",""mensaje"":true,""mapaTematico"":false,""referencia"":""14 km al O de La Capilla, General Sanchez Cerro - Moquegua"",""isIn"":""Continente"",""latitud"":""-16.75"",""longitud"":""-71.31"",""profundidad"":8,""intensidades"":""III La Capilla"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""09/03/2024"",""HoraLocal"":""05:04:24"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-71.29,-16.91],[-71.35,-16.92],[-71.4,-16.9],[-71.44,-16.88],[-71.46,-16.85],[-71.48,-16.77],[-71.48,-16.7],[-71.47,-16.65],[-71.4,-16.58],[-71.37,-16.57],[-71.34,-16.56],[-71.26,-16.57],[-71.22,-16.6],[-71.17,-16.66],[-71.15,-16.7],[-71.15,-16.73],[-71.15,-16.79],[-71.17,-16.82],[-71.23,-16.88],[-71.29,-16.91]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0148""}},{""type"":""Feature"",""id"":""pgashape.2"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-71.29,-16.84],[-71.34,-16.84],[-71.36,-16.83],[-71.39,-16.8],[-71.41,-16.76],[-71.41,-16.72],[-71.39,-16.68],[-71.35,-16.65],[-71.32,-16.64],[-71.28,-16.65],[-71.25,-16.68],[-71.22,-16.75],[-71.22,-16.78],[-71.23,-16.8],[-71.25,-16.82],[-71.29,-16.84]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0148""}}]}",,"2024-03-09 10:12:11","2024-03-09 10:15:16",21,
105806,,0,"2024-03-09 10:04:47",,"24 km al SO de Santo Tomas, Chumbivilcas - Cusco",Sismo,,,"{""numeroReporte"":149,""fechaHoraLocal"":""2024-03-09T10:04:47.000Z"",""magnitud"":""4.3"",""mensaje"":true,""mapaTematico"":false,""referencia"":""24 km al SO de Santo Tomas, Chumbivilcas - Cusco"",""isIn"":""Continente"",""latitud"":""-14.54"",""longitud"":""-72.28"",""profundidad"":105,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""09/03/2024"",""HoraLocal"":""05:04:47"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-72.26,-14.59],[-72.29,-14.59],[-72.31,-14.59],[-72.38,-14.53],[-72.4,-14.49],[-72.39,-14.46],[-72.38,-14.45],[-72.36,-14.43],[-72.34,-14.42],[-72.29,-14.45],[-72.21,-14.46],[-72.2,-14.47],[-72.2,-14.49],[-72.19,-14.5],[-72.2,-14.52],[-72.22,-14.56],[-72.26,-14.59]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0149""}},{""type"":""Feature"",""id"":""pgashape.2"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-72.11,-14.97],[-72.16,-14.97],[-72.19,-14.94],[-72.2,-14.93],[-72.24,-14.93],[-72.29,-14.96],[-72.3,-14.96],[-72.31,-14.96],[-72.33,-14.96],[-72.36,-14.91],[-72.4,-14.89],[-72.45,-14.88],[-72.47,-14.89],[-72.49,-14.89],[-72.5,-14.9],[-72.51,-14.9],[-72.55,-14.86],[-72.57,-14.85],[-72.6,-14.84],[-72.62,-14.82],[-72.62,-14.79],[-72.63,-14.77],[-72.68,-14.74],[-72.72,-14.67],[-72.71,-14.64],[-72.69,-14.6],[-72.68,-14.58],[-72.72,-14.51],[-72.73,-14.33],[-72.68,-14.3],[-72.64,-14.29],[-72.6,-14.29],[-72.57,-14.31],[-72.54,-14.3],[-72.53,-14.3],[-72.51,-14.25],[-72.52,-14.22],[-72.55,-14.19],[-72.56,-14.17],[-72.55,-14.16],[-72.54,-14.15],[-72.49,-14.13],[-72.46,-14.11],[-72.44,-14.09],[-72.42,-14.05],[-72.4,-14.03],[-72.37,-14.03],[-72.35,-14.07],[-72.29,-14.09],[-72.25,-14.11],[-72.2,-14.12],[-72.17,-14.16],[-72.18,-14.21],[-72.13,-14.25],[-72.11,-14.26],[-72.08,-14.25],[-72.06,-14.23],[-72.03,-14.23],[-72.01,-14.22],[-71.99,-14.19],[-71.95,-14.18],[-71.94,-14.2],[-71.92,-14.3],[-71.91,-14.33],[-71.91,-14.35],[-71.88,-14.38],[-71.88,-14.4],[-71.85,-14.45],[-71.86,-14.46],[-71.85,-14.5],[-71.86,-14.52],[-71.86,-14.55],[-71.88,-14.6],[-71.9,-14.64],[-71.9,-14.65],[-71.91,-14.66],[-71.91,-14.69],[-71.9,-14.72],[-71.9,-14.78],[-71.93,-14.82],[-71.98,-14.85],[-72,-14.88],[-72.01,-14.9],[-72.02,-14.89],[-72.03,-14.9],[-72.06,-14.91],[-72.09,-14.95],[-72.11,-14.97]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0149""}}]}",,"2024-03-09 10:15:21","2024-03-09 15:17:16",21,
105807,,0,"2024-03-10 01:40:32",,"126 km al SO de Camana, Camana - Arequipa",Sismo,,,"{""numeroReporte"":150,""fechaHoraLocal"":""2024-03-10T01:40:32.000Z"",""magnitud"":""4.0"",""mensaje"":true,""mapaTematico"":false,""referencia"":""126 km al SO de Camana, Camana - Arequipa"",""isIn"":""Mar"",""latitud"":""-17.60"",""longitud"":""-73.31"",""profundidad"":29,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""09/03/2024"",""HoraLocal"":""20:40:32""}",,"2024-03-10 01:45:06","2024-03-10 01:47:16",21,
105808,,0,"2024-03-11 06:29:15",,"13 km al NE de Pisco, Pisco - Ica",Sismo,,,"{""numeroReporte"":151,""fechaHoraLocal"":""2024-03-11T06:29:15.000Z"",""magnitud"":""4.7"",""mensaje"":true,""mapaTematico"":false,""referencia"":""13 km al NE de Pisco, Pisco - Ica"",""isIn"":""Continente"",""latitud"":""-13.60"",""longitud"":""-76.15"",""profundidad"":65,""intensidades"":""III-IV Pisco"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""11/03/2024"",""HoraLocal"":""01:29:15"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-75.77,-14.04],[-75.81,-14.03],[-75.94,-13.96],[-76,-13.95],[-76.08,-13.92],[-76.13,-13.91],[-76.18,-13.89],[-76.23,-13.82],[-76.24,-13.78]],[[-76.28,-13.29],[-76.28,-13.28],[-76.3,-13.22],[-76.29,-13.2],[-76.25,-13.19],[-76.2,-13.22],[-76.11,-13.27],[-76.05,-13.31],[-76.01,-13.35],[-75.96,-13.41],[-75.95,-13.45],[-75.91,-13.53],[-75.9,-13.58],[-75.91,-13.67],[-75.88,-13.75],[-75.87,-13.79],[-75.86,-13.81],[-75.84,-13.81],[-75.81,-13.83],[-75.76,-13.91],[-75.74,-13.95],[-75.72,-13.99],[-75.72,-13.99],[-75.74,-14.02],[-75.77,-14.04]]]},""geometry_name"":""the_geom"",""properties"":{""value"":10,""units"":""pctg"",""color"":""#bd8ee7"",""weight"":4,""evento"":""2024_0151""}},{""type"":""Feature"",""id"":""pgashape.2"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-75.89,-12.68],[-75.89,-12.7],[-75.83,-12.71],[-75.8,-12.73],[-75.78,-12.74],[-75.75,-12.72],[-75.75,-12.7],[-75.76,-12.7],[-75.76,-12.68]],[[-75.65,-12.68],[-75.66,-12.72],[-75.69,-12.77],[-75.68,-12.78],[-75.65,-12.79],[-75.61,-12.79],[-75.56,-12.77],[-75.55,-12.72],[-75.57,-12.68]],[[-75.47,-12.68],[-75.48,-12.71],[-75.48,-12.72],[-75.46,-12.77],[-75.43,-12.8],[-75.35,-12.86],[-75.33,-12.91],[-75.3,-12.94],[-75.27,-12.94],[-75.26,-12.97],[-75.22,-12.96]],[[-75.22,-14.11],[-75.24,-14.1],[-75.24,-14.11],[-75.24,-14.16],[-75.25,-14.18],[-75.25,-14.32],[-75.27,-14.37],[-75.25,-14.4],[-75.24,-14.38],[-75.23,-14.33],[-75.22,-14.31]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0151""}},{""type"":""Feature"",""id"":""pgashape.3"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-75.99,-14.26],[-76,-14.26],[-76.04,-14.24],[-76.06,-14.21],[-76.1,-14.19],[-76.15,-14.18],[-76.24,-14.14]],[[-76.37,-13.91],[-76.37,-13.9],[-76.34,-13.84],[-76.35,-13.81],[-76.37,-13.82]],[[-76.51,-12.99],[-76.5,-12.95],[-76.49,-12.93],[-76.47,-12.91],[-76.44,-12.91],[-76.37,-12.88],[-76.35,-12.89],[-76.3,-12.97],[-76.22,-13.04],[-76.15,-13.06],[-76.05,-13.06],[-75.98,-13.11],[-75.92,-13.14],[-75.77,-13.26],[-75.68,-13.41],[-75.65,-13.48],[-75.63,-13.54],[-75.63,-13.65],[-75.62,-13.65],[-75.63,-13.67],[-75.6,-13.73],[-75.6,-13.75],[-75.63,-13.79],[-75.64,-13.82],[-75.64,-13.84],[-75.62,-13.88],[-75.62,-13.91],[-75.65,-14.04],[-75.67,-14.08],[-75.66,-14.13],[-75.67,-14.17],[-75.69,-14.19],[-75.71,-14.19],[-75.73,-14.17],[-75.75,-14.14],[-75.76,-14.13],[-75.78,-14.13],[-75.8,-14.14],[-75.79,-14.21],[-75.81,-14.23],[-75.83,-14.24],[-75.85,-14.23],[-75.89,-14.24],[-75.9,-14.23],[-75.91,-14.23],[-75.94,-14.24],[-75.97,-14.25],[-75.99,-14.26]]]},""geometry_name"":""the_geom"",""properties"":{""value"":5,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0151""}},{""type"":""Feature"",""id"":""pgashape.4"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-76.15,-13.71],[-76.18,-13.71],[-76.2,-13.7],[-76.21,-13.68],[-76.2,-13.61],[-76.19,-13.58]],[[-76.19,-13.45],[-76.18,-13.42],[-76.16,-13.4],[-76.14,-13.39],[-76.09,-13.43],[-76.06,-13.48],[-76.05,-13.5],[-76.05,-13.63],[-76.05,-13.65],[-76.08,-13.68],[-76.1,-13.7],[-76.15,-13.71]]]},""geometry_name"":""the_geom"",""properties"":{""value"":20,""units"":""pctg"",""color"":""#87f9ff"",""weight"":4,""evento"":""2024_0151""}}]}",,"2024-03-11 06:32:15","2024-03-11 06:36:16",21,
105812,,0,"2024-03-12 21:19:53",,"56 km al S de Chala, Caraveli - Arequipa",Sismo,,,"{""numeroReporte"":152,""fechaHoraLocal"":""2024-03-12T21:19:53.000Z"",""magnitud"":""4.5"",""mensaje"":true,""mapaTematico"":false,""referencia"":""56 km al S de Chala, Caraveli - Arequipa"",""isIn"":""Mar"",""latitud"":""-16.35"",""longitud"":""-74.24"",""profundidad"":33,""intensidades"":""III Chala"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""12/03/2024"",""HoraLocal"":""16:19:53"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-74.4,-15.83],[-74.36,-15.82],[-74.3,-15.79],[-74.25,-15.78],[-74.24,-15.78],[-74.2,-15.8],[-74.16,-15.83],[-74.13,-15.84],[-74.1,-15.86],[-74.05,-15.88],[-74.01,-15.88],[-73.98,-15.89],[-73.95,-15.9],[-73.91,-15.88],[-73.86,-15.88],[-73.84,-15.89],[-73.84,-15.9],[-73.79,-15.94],[-73.76,-15.99],[-73.75,-16.02],[-73.73,-16.05],[-73.72,-16.1],[-73.76,-16.11],[-73.77,-16.13],[-73.77,-16.15],[-73.76,-16.18],[-73.75,-16.19]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0152""}},{""type"":""Feature"",""id"":""pgashape.2"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-74.75,-15.6],[-74.78,-15.56],[-74.77,-15.54],[-74.75,-15.52],[-74.74,-15.49],[-74.7,-15.47],[-74.69,-15.47],[-74.66,-15.48],[-74.63,-15.5],[-74.61,-15.53],[-74.58,-15.56],[-74.5,-15.56],[-74.48,-15.58],[-74.42,-15.58],[-74.4,-15.58],[-74.38,-15.58],[-74.35,-15.57],[-74.31,-15.5],[-74.26,-15.47],[-74.22,-15.46],[-74.18,-15.45],[-74.16,-15.47],[-74.15,-15.51],[-74.16,-15.55],[-74.14,-15.58],[-74.02,-15.59],[-73.92,-15.62],[-73.89,-15.64],[-73.86,-15.66],[-73.85,-15.67],[-73.8,-15.69],[-73.76,-15.69],[-73.74,-15.66],[-73.71,-15.64],[-73.64,-15.66],[-73.61,-15.71],[-73.61,-15.76],[-73.63,-15.78],[-73.62,-15.82],[-73.58,-15.84],[-73.55,-15.86],[-73.53,-15.86],[-73.5,-15.86],[-73.44,-15.9],[-73.4,-15.91],[-73.37,-15.94],[-73.33,-16.02],[-73.32,-16.18],[-73.34,-16.21],[-73.37,-16.23],[-73.39,-16.25],[-73.43,-16.25],[-73.44,-16.26],[-73.43,-16.28],[-73.38,-16.3],[-73.38,-16.32]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0152""}}]}",,"2024-03-12 21:24:13","2024-03-12 21:28:16",21,
105813,,0,"2024-03-12 22:04:50",,"36 km al SE de Andamarca, Concepcion - Junin",Sismo,,,"{""numeroReporte"":153,""fechaHoraLocal"":""2024-03-12T22:04:50.000Z"",""magnitud"":""4.6"",""mensaje"":true,""mapaTematico"":false,""referencia"":""36 km al SE de Andamarca, Concepcion - Junin"",""isIn"":""Continente"",""latitud"":""-11.89"",""longitud"":""-74.55"",""profundidad"":25,""intensidades"":""III-IV Andamarca"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""12/03/2024"",""HoraLocal"":""17:04:50""}",,"2024-03-12 22:10:36","2024-03-13 03:15:16",21,
105814,,0,"2024-03-12 22:27:10",,"25 km al NO de Campo Armiño, Tayacaja - Huancavelica",Sismo,,,"{""numeroReporte"":154,""fechaHoraLocal"":""2024-03-12T22:27:10.000Z"",""magnitud"":""4.0"",""mensaje"":true,""mapaTematico"":false,""referencia"":""25 km al NO de Campo Armiño, Tayacaja - Huancavelica"",""isIn"":""Continente"",""latitud"":""-12.14"",""longitud"":""-74.74"",""profundidad"":24,""intensidades"":""II-III Campo Armiño"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""12/03/2024"",""HoraLocal"":""17:27:10""}",,"2024-03-12 22:32:37","2024-03-13 03:37:16",21,
105815,,0,"2024-03-12 23:23:32",,"127 km al SO de San Pedro De Lloc, Pacasmayo - La Libertad",Sismo,,,"{""numeroReporte"":155,""fechaHoraLocal"":""2024-03-12T23:23:32.000Z"",""magnitud"":""4.0"",""mensaje"":true,""mapaTematico"":false,""referencia"":""127 km al SO de San Pedro De Lloc, Pacasmayo - La Libertad"",""isIn"":""Mar"",""latitud"":""-8.33"",""longitud"":""-80.21"",""profundidad"":17,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""12/03/2024"",""HoraLocal"":""18:23:32""}",,"2024-03-12 23:28:32","2024-03-13 04:33:16",21,
105816,,0,"2024-03-13 02:50:36",,"3 km al NO de Colta, Paucar Del Sara Sara - Ayacucho",Sismo,,,"{""numeroReporte"":156,""fechaHoraLocal"":""2024-03-13T02:50:36.000Z"",""magnitud"":""4.4"",""mensaje"":true,""mapaTematico"":false,""referencia"":""3 km al NO de Colta, Paucar Del Sara Sara - Ayacucho"",""isIn"":""Continente"",""latitud"":""-15.14"",""longitud"":""-73.31"",""profundidad"":111,""intensidades"":"""",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""12/03/2024"",""HoraLocal"":""21:50:36"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-73.38,-15.98],[-73.45,-15.99],[-73.47,-15.99],[-73.5,-15.96],[-73.51,-15.93],[-73.51,-15.89],[-73.52,-15.86],[-73.51,-15.8],[-73.56,-15.75],[-73.59,-15.75],[-73.65,-15.78],[-73.67,-15.78],[-73.7,-15.77],[-73.74,-15.74],[-73.75,-15.71],[-73.74,-15.68],[-73.7,-15.62],[-73.68,-15.56],[-73.69,-15.55],[-73.68,-15.54],[-73.69,-15.51],[-73.68,-15.49],[-73.69,-15.47],[-73.72,-15.45],[-73.75,-15.45],[-73.77,-15.47],[-73.79,-15.48],[-73.81,-15.47],[-73.82,-15.46],[-73.81,-15.45],[-73.85,-15.41],[-73.87,-15.37],[-73.89,-15.28],[-73.88,-15.26],[-73.85,-15.22],[-73.8,-15.21],[-73.77,-15.17],[-73.76,-15.12],[-73.77,-15.06],[-73.77,-15.04],[-73.75,-15.02],[-73.75,-15],[-73.75,-14.99],[-73.77,-14.97],[-73.76,-14.96],[-73.76,-14.92],[-73.74,-14.9],[-73.75,-14.86],[-73.74,-14.83],[-73.7,-14.8],[-73.66,-14.75],[-73.62,-14.75],[-73.6,-14.73],[-73.58,-14.75],[-73.57,-14.74],[-73.56,-14.7],[-73.57,-14.65],[-73.54,-14.61],[-73.52,-14.6],[-73.49,-14.58],[-73.42,-14.59],[-73.38,-14.59],[-73.36,-14.58],[-73.32,-14.58],[-73.3,-14.59],[-73.23,-14.64],[-73.21,-14.65],[-73.12,-14.64],[-73.05,-14.65],[-73.04,-14.68],[-73.05,-14.71],[-73.03,-14.73],[-73.03,-14.75],[-73.02,-14.75],[-73.02,-14.75],[-73.01,-14.74],[-73.01,-14.75],[-72.98,-14.76],[-72.98,-14.77],[-72.96,-14.79],[-72.91,-14.79],[-72.91,-14.81],[-72.9,-14.81],[-72.86,-14.84],[-72.85,-14.85],[-72.86,-14.87],[-72.85,-14.89],[-72.84,-14.92],[-72.79,-14.99],[-72.79,-15.02],[-72.8,-15.04],[-72.83,-15.07],[-72.85,-15.07],[-72.86,-15.08],[-72.86,-15.08],[-72.89,-15.12],[-72.89,-15.21],[-72.89,-15.26],[-72.86,-15.28],[-72.82,-15.27],[-72.75,-15.23],[-72.72,-15.23],[-72.71,-15.25],[-72.73,-15.29],[-72.74,-15.34],[-72.76,-15.38],[-72.78,-15.38],[-72.81,-15.38],[-72.81,-15.38],[-72.83,-15.38],[-72.87,-15.38],[-72.93,-15.39],[-72.96,-15.42],[-72.99,-15.47],[-73.02,-15.51],[-73.14,-15.64],[-73.18,-15.7],[-73.18,-15.78],[-73.19,-15.81],[-73.19,-15.84],[-73.21,-15.88],[-73.22,-15.89],[-73.26,-15.9],[-73.27,-15.91],[-73.33,-15.91],[-73.34,-15.94],[-73.38,-15.98]],[[-73.63,-14.68],[-73.64,-14.68],[-73.67,-14.67],[-73.68,-14.65],[-73.69,-14.62],[-73.68,-14.61],[-73.64,-14.61],[-73.62,-14.61],[-73.61,-14.65],[-73.63,-14.68]]]},""geometry_name"":""the_geom"",""properties"":{""value"":1,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0156""}},{""type"":""Feature"",""id"":""pgashape.2"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-73.3,-15.22],[-73.32,-15.23],[-73.34,-15.21],[-73.42,-15.19],[-73.45,-15.16],[-73.46,-15.12],[-73.46,-15.1],[-73.44,-15.06],[-73.41,-15.03],[-73.35,-15.07],[-73.32,-15.07],[-73.3,-15.07],[-73.26,-15.04],[-73.25,-14.97],[-73.2,-14.94],[-73.19,-14.94],[-73.16,-14.97],[-73.13,-14.97],[-73.13,-14.99],[-73.11,-15.02],[-73.11,-15.04],[-73.12,-15.06],[-73.18,-15.09],[-73.2,-15.1],[-73.25,-15.18],[-73.3,-15.22]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0156""}}]}",,"2024-03-13 02:54:47","2024-03-13 02:58:16",21,
105817,,0,"2024-03-13 09:30:05",,"100 km al SE de Calana, Tacna - Tacna",Sismo,,,"{""numeroReporte"":157,""fechaHoraLocal"":""2024-03-13T09:30:05.000Z"",""magnitud"":""5.0"",""mensaje"":true,""mapaTematico"":false,""referencia"":""100 km al SE de Calana, Tacna - Tacna"",""isIn"":""Continente"",""latitud"":""-18.73"",""longitud"":""-69.66"",""profundidad"":131,""intensidades"":""III Calana"",""tipoReporte"":""P"",""handle"":""526f7a1b004a1142968d7a3776a857d2e1229ac3a147c29584e34cc1e87bae13"",""FechaLocal"":""13/03/2024"",""HoraLocal"":""04:30:05"",""ground_acceleration"":[{""type"":""Feature"",""id"":""pgashape.1"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-70.6,-17.85],[-70.57,-17.84],[-70.56,-17.82]],[[-69.6,-17.82],[-69.56,-17.87],[-69.53,-17.89],[-69.51,-17.9],[-69.5,-17.88],[-69.47,-17.9],[-69.41,-17.91],[-69.39,-17.91],[-69.37,-17.89],[-69.34,-17.83],[-69.34,-17.82]],[[-69.3,-17.82],[-69.3,-17.83],[-69.25,-17.87],[-69.24,-17.91],[-69.25,-17.94],[-69.26,-17.94],[-69.27,-17.97],[-69.24,-17.97],[-69.21,-17.96],[-69.18,-17.96],[-69.17,-18.01],[-69.14,-18.04],[-69.13,-18.05],[-69.13,-18.08],[-69.17,-18.14],[-69.17,-18.17],[-69.15,-18.19],[-69.14,-18.19],[-69.09,-18.17],[-69.07,-18.14],[-69.04,-18.12],[-69.02,-18.1],[-68.99,-18.1],[-68.94,-18.17],[-68.89,-18.2],[-68.86,-18.22],[-68.86,-18.25],[-68.87,-18.28],[-68.88,-18.31],[-68.87,-18.33],[-68.85,-18.35],[-68.79,-18.38],[-68.77,-18.39],[-68.74,-18.38],[-68.72,-18.35],[-68.71,-18.33]],[[-69.21,-17.94],[-69.22,-17.94],[-69.21,-17.93],[-69.21,-17.94]],[[-68.71,-18.29],[-68.72,-18.27],[-68.73,-18.25],[-68.75,-18.21],[-68.74,-18.17],[-68.72,-18.16],[-68.71,-18.16]],[[-69.04,-18.25],[-69.02,-18.23],[-69.02,-18.22],[-69.04,-18.21],[-69.05,-18.21],[-69.06,-18.23],[-69.04,-18.25]],[[-70.02,-19.61],[-70.03,-19.58],[-70.02,-19.55],[-70.03,-19.53],[-70.07,-19.49],[-70.09,-19.48],[-70.13,-19.49],[-70.15,-19.47],[-70.18,-19.41],[-70.2,-19.38],[-70.22,-19.34],[-70.25,-19.31],[-70.28,-19.29]],[[-68.71,-18.74],[-68.72,-18.75],[-68.75,-18.79],[-68.77,-18.8],[-68.82,-18.78],[-68.85,-18.8],[-68.83,-18.86],[-68.85,-18.9],[-68.86,-18.91],[-68.85,-18.92],[-68.85,-18.93],[-68.87,-18.97],[-68.88,-19],[-68.84,-19.04],[-68.84,-19.08],[-68.9,-19.14],[-68.92,-19.15],[-68.92,-19.16],[-68.9,-19.19],[-68.91,-19.21],[-68.9,-19.24],[-68.9,-19.24],[-68.91,-19.25],[-68.96,-19.25],[-69.02,-19.28],[-69.05,-19.31],[-69.06,-19.33],[-69.05,-19.34],[-69.07,-19.37],[-69.09,-19.37],[-69.11,-19.37],[-69.13,-19.36],[-69.16,-19.37],[-69.17,-19.38],[-69.2,-19.38],[-69.23,-19.39],[-69.26,-19.39],[-69.31,-19.42],[-69.33,-19.42],[-69.35,-19.45],[-69.36,-19.52],[-69.42,-19.57],[-69.47,-19.58],[-69.51,-19.61]]]},""geometry_name"":""the_geom"",""properties"":{""value"":2,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0157""}},{""type"":""Feature"",""id"":""pgashape.2"",""geometry"":{""type"":""MultiLineString"",""coordinates"":[[[-70.24,-18.1],[-70.28,-18.1],[-70.3,-18.07],[-70.33,-17.98],[-70.32,-17.97],[-70.3,-17.93],[-70.27,-17.9],[-70.23,-17.89],[-70.19,-17.89],[-70.12,-17.95],[-70.1,-17.98],[-70.11,-18],[-70.13,-18.04],[-70.18,-18.08],[-70.21,-18.1],[-70.24,-18.1]],[[-69.68,-18.92],[-69.72,-18.92],[-69.83,-18.88],[-69.85,-18.84],[-69.92,-18.79],[-69.9,-18.78],[-69.9,-18.76],[-69.91,-18.74],[-69.93,-18.73],[-69.92,-18.72],[-69.94,-18.7],[-69.94,-18.66],[-69.93,-18.64],[-69.9,-18.61],[-69.84,-18.61],[-69.78,-18.62],[-69.74,-18.62],[-69.73,-18.61],[-69.7,-18.55],[-69.67,-18.51],[-69.64,-18.49],[-69.6,-18.49],[-69.55,-18.52],[-69.54,-18.55],[-69.48,-18.62],[-69.48,-18.65],[-69.5,-18.72],[-69.48,-18.75],[-69.48,-18.8],[-69.51,-18.85],[-69.55,-18.89],[-69.68,-18.92]]]},""geometry_name"":""the_geom"",""properties"":{""value"":5,""units"":""pctg"",""color"":""#ffffff"",""weight"":4,""evento"":""2024_0157""}}]}",,"2024-03-13 09:32:47","2024-03-13 09:36:16",21,
